[losat-thread-pool] program=blastn requested_threads=8 pool_threads=8 caller_participates=false measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=15 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=14 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=15 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=11 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=14 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=15 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=15 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=13 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=15 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=15 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=15 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=15 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=14 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=14 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=10 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=13 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=8 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=14 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=16 parallel_selected=true measured_activity=null
[losat-thread-stage] program=blastn stage=dp_traceback work_items=15 parallel_selected=true measured_activity=null
[TIMING] scan_lookup: 0.016s (calls=1)
[TIMING] ungapped_extend: 0.009s (calls=106099)
[TIMING] gapped_extend: 0.129s (calls=15292)
[TIMING] traceback_prune: 0.270s (calls=2)
[TIMING] traceback_sort_prelim: 0.000s
[TIMING] traceback_tree_precheck: 0.001s
[TIMING] traceback_start_offsets: 0.000s
[TIMING] traceback_alignment: 0.000s (dp=0.000s greedy=0.000s)
[TIMING] traceback_hsp_build: 0.003s
[TIMING] purge_common_endpoint_pass1: 0.002s
[TIMING] reevaluate_ambiguities: 0.000s
[TIMING] identity_length_test: 0.000s
[TIMING] purge_common_endpoint_pass2: 0.001s
[TIMING] traceback_score_resort: 0.000s
[TIMING] traceback_final_tree_contains: 0.000s
[TIMING] traceback_final_tree_add: 0.001s
[TIMING] traceback_postprocess: 0.000s
[TIMING] traceback_counts: prelim=2975 tree_skipped=224 full_traceback=2751 deleted_evalue_cutoff=0 deleted_reevaluation=4 deleted_identity_length=0 endpoint_pass1_removed=16 endpoint_pass2_removed=2 final_tree_removed=0
[TIMING] traceback_lengths: edit_script_samples=2751 edit_script_max=161 edit_script_median=1.0 alignment_samples=2751 alignment_max=4723 alignment_median=33.0
[TIMING] format_output: 0.006s (calls=1)
[TIMING] search_total: 0.464s
[TIMING] total: 0.523s
